totage,drybio_bole
107,1362.737414
97,1362.740122
51,1362.884332
92,1362.904557
106,1362.972722
59,1363.050347
55,1363.050347
98,1363.249056
96,1363.75799
37,1363.75799
87,1364.193418
67,1364.257516
87,1364.329824
119,1364.613078
68,1365.155278
63,1365.397488
59,1365.506786
98,1365.819834
116,1365.91884
75,1365.97369
56,1366.051673
43,1366.379906
107,1366.523876
108,1366.70827
57,1367.241408
67,1367.67766
127,1368.0576
101,1368.68866
66,1368.78147
59,1368.782119
100,1369.102849
122,1369.247416
120,1369.991226
165,1370.221055
57,1370.289355
76,1370.289355
88,1370.319591
55,1370.692654
49,1370.965565
41,1370.976057
33,1371.304422
82,1371.448166
71,1371.702731
77,1371.720522
45,1371.784323
56,1372.554394
117,1372.556724
77,1372.902005
98,1372.997846
96,1373.066877
59,1373.23353
67,1373.413517
44,1373.602514
87,1373.744946
66,1373.772772
67,1373.810922
157,1373.876309
82,1373.93424
56,1374.2082
53,1374.513781
109,1374.67266
176,1374.735984
128,1374.897888
86,1375.079098
87,1375.243975
42,1375.243975
70,1375.605559
71,1376.067736
47,1376.385423
111,1376.557204
107,1376.901915
50,1376.949908
86,1377.25619
97,1377.558
64,1377.613759
144,1377.828941
112,1377.93794
77,1377.991638
107,1378.118537
97,1378.236631
135,1378.654704
69,1379.340354
77,1379.421838
72,1379.511894
45,1379.699541
57,1380.159955
66,1380.164834
157,1380.305288
64,1380.369144
62,1380.50016
56,1380.545365
107,1380.739608
189,1380.801007
98,1380.923981
96,1381.496688
80,1381.610104
47,1382.045933
168,1382.118154
67,1382.224338
25,1382.428999
43,1382.701882
41,1382.79485
89,1382.974765
44,1383.123214
54,1383.779845
110,1384.252202
76,1384.262922
96,1384.46635
67,1384.658452
77,1384.680918
82,1385.092942
92,1385.27551
76,1385.91839
45,1385.977106
41,1386.077904
59,1386.40617
146,1386.492144
95,1386.707517
52,1386.832697
98,1386.865675
97,1386.912942
56,1387.062768
102,1387.205914
86,1387.498885
143,1387.498885
67,1387.586786
80,1388.160661
44,1388.160661
101,1388.375996
41,1388.375996
54,1388.433544
222,1388.875837
49,1389.257126
91,1389.866115
43,1390.017458
87,1390.801907
93,1391.002322
52,1391.162974
72,1391.618038
72,1391.663803
43,1392.31555
90,1392.336463
66,1392.496186
92,1392.624908
63,1392.643783
68,1393.619413
88,1393.800595
112,1393.945613
47,1393.957012
100,1393.957012
275,1394.32956
29,1395.529976
51,1395.693
90,1395.710285
101,1396.255104
87,1396.93874
55,1397.167547
61,1397.223276
79,1397.527444
127,1397.602453
53,1397.694529
138,1397.69881
89,1397.896697
50,1397.986414
79,1398.341098
270,1398.711226
64,1398.881561
103,1398.983016
110,1398.983016
72,1399.324056
96,1399.546159
40,1399.623986
76,1401.383985
82,1401.735885
70,1401.807541
106,1401.822198
93,1401.984952
73,1402.259116
159,1402.353416
73,1402.492848
92,1402.960219
70,1403.172202
87,1403.349016
33,1403.445085
89,1403.477712
62,1403.485365
91,1403.872005
35,1403.990987
87,1404.159158
57,1404.293716
39,1404.462576
112,1404.787708
191,1404.787708
47,1405.082765
121,1405.350984
38,1405.447538
101,1405.531546
87,1405.830213
136,1406.104169
107,1406.109607
84,1406.432402
169,1406.546878
97,1406.546878
142,1406.819232
77,1407.089033
95,1407.168477
67,1407.19921
101,1407.424982
95,1407.80016
112,1407.909435
117,1408.29
322,1408.357961
44,1408.402261
80,1408.597133
77,1408.73363
48,1408.929642
58,1409.058727
222,1409.058727
66,1409.171077
76,1409.178634
128,1409.476165
40,1409.722759
97,1410.062255
81,1411.708807
127,1412.274198
111,1412.453591
102,1413.188424
109,1413.544624
85,1413.92316
76,1413.94656
59,1414.089733
72,1414.261555
29,1414.362643
64,1414.457741
113,1414.457741
49,1414.750742
103,1414.807208
101,1414.90284
143,1415.437717
55,1415.454421
61,1415.57374
77,1415.629892
144,1416.12744
77,1417.079702
50,1417.266199
84,1417.266199
98,1417.266199
144,1417.910323
55,1418.183742
106,1418.18639
44,1418.456734
67,1418.792996
168,1419.230336
68,1419.359684
82,1419.548403
92,1419.717838
86,1419.978444
102,1421.004885
118,1421.113526
233,1421.186083
68,1421.480436
86,1421.669895
97,1422.019796
40,1422.190748
77,1422.190748
59,1422.277861
46,1422.277861
104,1422.974484
65,1422.97609
57,1422.985121
102,1422.985151
78,1423.175579
91,1423.980522
73,1424.202624
129,1424.734299
62,1424.901254
106,1425.145438
66,1425.153226
97,1425.790592
101,1425.992506
77,1426.02408
102,1426.077898
58,1426.130302
129,1426.644835
66,1426.894934
81,1427.325078
77,1427.44353
47,1427.519808
29,1427.736613
94,1427.742897
92,1428.096584
102,1428.128544
147,1428.490303
114,1429.266232
49,1429.647176
50,1429.647176
49,1429.663999
107,1430.069954
64,1430.193079
155,1431.158052
67,1431.160474
171,1431.175922
57,1431.249163
67,1431.506004
67,1432.008904
59,1432.103614
57,1432.332625
111,1432.625596
55,1432.649517
156,1432.782
67,1433.322625
62,1433.42039
54,1433.741186
131,1434.17689
55,1434.287061
76,1434.297153
154,1434.441174
105,1434.832963
166,1434.999322
112,1435.268168
59,1435.924741
75,1436.197624
137,1436.460442
110,1437.450616
97,1437.599331
83,1437.620828
50,1437.984975
49,1438.381179
116,1438.651512
57,1439.086852
63,1439.199965
185,1439.279308
93,1439.5056
48,1439.590523
116,1439.658385
33,1440.018723
117,1440.244475
74,1440.830418
57,1441.020596
35,1441.110501
67,1441.263945
87,1441.400688
261,1441.9392
116,1442.002569
70,1442.22753
86,1442.22753
113,1442.509736
107,1442.527922
67,1443.898528
84,1443.99815
75,1444.270936
86,1444.311935
69,1444.884522
100,1445.089429
146,1445.225933
107,1445.471795
107,1445.471795
82,1445.580902
73,1445.960842
76,1445.974957
101,1446.104965
96,1446.344603
57,1446.484898
132,1446.669893
66,1446.924586
57,1446.974922
73,1447.277116
49,1447.661058
47,1447.95453
96,1448.090397
82,1448.096037
49,1449.111223
44,1449.298601
67,1449.408027
110,1449.727192
87,1450.01374
161,1450.26081
79,1450.424452
54,1450.737642
90,1450.81847
86,1450.906129
79,1451.081082
119,1451.086541
151,1451.091256
152,1451.167611
62,1451.278945
104,1451.333119
117,1451.493888
89,1451.60127
82,1451.665773
92,1452.02304
117,1452.032269
276,1452.130704
100,1452.130704
80,1452.130704
149,1452.375576
93,1453.050777
61,1453.10885
49,1453.119837
115,1453.379142
210,1453.665603
44,1454.211506
168,1454.321232
87,1454.364006
137,1454.476805
128,1454.579856
101,1454.824849
78,1455.020636
58,1455.086104
57,1455.349001
67,1455.527923
71,1456.001886
207,1456.005467
57,1456.068513
95,1456.395061
86,1456.405773
115,1456.547512
96,1456.939368
92,1457.318695
38,1457.318695
86,1457.426922
64,1457.498738
123,1457.604495
91,1457.741414
110,1458.377307
72,1458.501446
73,1458.532059
56,1458.688677
108,1458.730069
75,1458.851499
118,1458.893256
76,1459.233409
103,1459.275722
57,1459.352294
96,1459.911372
50,1460.170542
154,1460.213016
87,1460.608292
97,1460.771478
172,1460.779495
76,1461.45817
78,1461.731037
83,1461.91488
73,1462.549448
97,1462.703153
91,1462.90716
87,1463.095074
44,1463.491384
67,1463.884706
88,1463.884706
165,1463.88684
59,1464.583162
167,1464.715727
118,1464.938561
73,1465.298644
35,1465.401947
67,1466.083295
111,1466.083295
206,1466.096042
85,1466.096042
45,1466.493725
108,1466.56789
37,1466.914426
69,1466.914426
87,1467.167662
106,1467.187211
108,1467.241814
102,1467.649031
100,1467.732837
67,1467.777197
86,1467.825048
106,1468.005704
77,1468.152624
74,1468.25987
73,1469.257159
85,1469.465721
70,1469.642526
71,1469.915394
120,1470.188152
106,1470.188152
46,1470.36609
85,1470.450716
62,1470.587816
87,1470.723387
84,1470.733805
269,1470.83871
115,1471.012637
89,1471.479409
69,1472.184788
52,1472.477802
80,1472.498379
78,1473.405406
46,1473.805658
29,1473.86304
26,1473.86304
90,1473.86304
182,1473.900224
161,1474.07808
93,1474.554482
57,1474.606848
76,1474.791883
47,1475.500693
86,1475.644435
64,1476.031732
107,1476.65856
45,1476.856368
42,1477.016727
166,1477.558618
215,1477.602409
61,1477.752307
133,1478.045308
92,1478.092151
90,1478.09975
69,1478.14056
96,1478.711174
107,1478.748918
77,1478.918162
116,1479.146242
87,1479.485779
88,1479.561358
96,1480.396409
133,1480.975671
78,1481.063501
123,1481.778258
107,1481.934052
118,1482.010871
107,1482.025081
42,1482.269509
47,1482.464755
112,1482.500736
35,1482.597742
232,1482.770358
75,1483.25434
85,1483.48044
38,1483.582606
107,1484.024942
77,1484.168666
68,1484.460144
34,1484.507579
116,1484.895834
68,1485.090831
48,1485.224199
38,1485.224199
94,1485.465723
67,1485.53496
168,1485.569779
89,1485.862484
102,1485.957129
103,1486.011349
47,1486.113077
126,1486.284134
52,1486.418142
42,1486.537296
26,1486.691134
48,1487.522258
67,1487.528724
52,1487.57252
116,1488.29017
101,1488.594403
32,1489.147573
87,1489.366401
70,1489.693475
76,1489.766554
124,1490.226428
57,1490.290576
97,1490.42279
107,1490.519914
37,1491.058136
32,1491.331019
111,1491.467523
57,1491.604039
80,1491.74039
37,1492.149805
77,1492.521968
59,1492.695707
60,1492.77504
67,1493.079912
51,1494.162068
119,1494.195706
76,1494.416502
33,1495.073132
132,1495.286984
145,1495.481544
59,1495.698021
51,1495.920163
83,1496.100929
71,1496.21628
52,1496.563243
107,1496.585076
320,1496.651048
137,1496.780865
207,1496.792466
135,1496.799342
82,1497.371225
167,1497.586522
127,1498.287843
71,1498.557436
47,1498.684453
79,1498.973245
112,1499.106363
50,1499.519147
36,1500.046748
59,1500.065022
51,1500.832351
86,1500.917602
116,1501.592102
66,1501.743276
52,1501.967376
36,1502.073772
49,1502.248578
68,1502.623974
50,1503.067363
89,1503.074016
86,1503.608838
129,1504.298591
46,1504.836447
97,1504.952677
86,1505.004164
45,1505.191584
137,1505.255105
82,1505.623354
82,1505.883196
129,1506.019507
64,1506.176315
87,1506.459997
66,1506.578025
87,1506.702157
81,1506.745094
44,1506.888462
115,1507.199693
127,1507.576875
96,1507.641437
51,1508.454614
39,1508.526115
77,1508.569367
126,1508.768824
90,1508.927624
66,1509.052258
80,1509.617893
92,1509.733982
99,1510.350356
82,1510.5636
79,1510.564446
211,1510.608528
87,1510.638389
60,1510.709561
96,1510.863865
63,1511.382967
88,1511.440669
146,1511.743834
49,1511.801339
124,1512.381
65,1513.208956
72,1513.768605
62,1513.795046
116,1513.980374
39,1514.530797
72,1515.449383
47,1515.553258
91,1516.084228
97,1516.412494
59,1516.714243
35,1516.987235
96,1517.028365
168,1517.403888
71,1517.463705
96,1518.884724
118,1519.367184
92,1519.385615
66,1519.443565
52,1519.445944
53,1519.695548
97,1519.899009
135,1520.352146
41,1520.827835
124,1520.923348
76,1520.94721
57,1520.94721
116,1520.94721
77,1520.94721
129,1521.33701
63,1521.413778
66,1521.749771
79,1521.993641
80,1522.200406
58,1522.292957
88,1522.321874
63,1522.321874
168,1522.344134
51,1522.647276
56,1522.876643
79,1522.879018
167,1522.978471
79,1523.635102
57,1523.963335
110,1524.627
160,1524.629461
117,1525.508598
78,1525.604928
102,1525.612009
97,1526.01436
101,1526.261559
207,1526.820632
57,1526.842091
90,1528.297306
107,1528.446566
64,1528.45056
63,1528.804368
99,1529.544482
165,1529.706623
67,1529.897462
167,1530.105338
92,1530.361123
29,1530.361123
95,1530.479753
86,1530.505129
76,1530.526695
76,1530.680348
87,1530.74068
77,1530.74068
41,1530.85771
45,1531.08384
79,1531.084502
60,1531.452901
58,1531.514341
143,1531.636979
116,1531.83289
207,1532.068898
49,1532.271659
56,1532.827438
55,1533.090445
96,1533.139128
67,1533.484036
59,1534.182222
85,1534.572
48,1534.797264
106,1535.751734
85,1536.065298
62,1536.358387
144,1536.435113
77,1536.622632
122,1536.689068
67,1536.944477
36,1537.493487
161,1538.754909
105,1538.937005
90,1538.995661
147,1539.0648
106,1539.07728
40,1539.368119
69,1540.167812
50,1540.167812
142,1540.304303
89,1540.460813
67,1540.584902
56,1540.646515
70,1540.732779
57,1540.816123
76,1541.036591
79,1541.362643
54,1541.460918
187,1542.56556
67,1542.628436
107,1542.71857
89,1542.71857
161,1543.391058
97,1543.483423
86,1543.589468
207,1543.877593
78,1543.9896
87,1544.005046
81,1544.220576
77,1544.388441
82,1544.652096
116,1544.688609
78,1545.157759
115,1545.20028
87,1545.33122
76,1545.429563
70,1545.757325
91,1545.974669
69,1546.047239
150,1546.848603
107,1546.939107
74,1547.283227
82,1547.77748
141,1547.786573
82,1547.813825
40,1548.21264
62,1548.485398
92,1548.585751
85,1548.64273
67,1548.81455
99,1549.363871
98,1549.739666
50,1550.285541
68,1550.883975
103,1551.055361
55,1551.923221
59,1552.196104
24,1552.741979
117,1552.864014
112,1553.168735
82,1553.499537
156,1554.265516
87,1554.495131
77,1555.249018
187,1555.686333
89,1556.136757
47,1556.136757
108,1556.168141
67,1556.665314
88,1556.92559
107,1556.984452
66,1557.169536
86,1557.523094
118,1557.68566
81,1557.749606
107,1558.393992
54,1558.473641
207,1558.747803
88,1558.825632
109,1558.852312
70,1558.852312
97,1559.158524
67,1559.622565
84,1559.747913
96,1559.94359
61,1560.657197
99,1560.725712
92,1560.904181
127,1561.322844
54,1561.528716
67,1561.675864
275,1561.811359
114,1562.046137
87,1562.246763
47,1562.582388
49,1562.840643
53,1563.437904
99,1563.558797
59,1563.659538
96,1563.765916
106,1564.145856
66,1564.854248
165,1565.28372
77,1565.368338
97,1565.931629
72,1566.127304
122,1566.218285
109,1566.313924
100,1566.508296
59,1566.661879
47,1567.298919
121,1567.582322
96,1567.684136
62,1567.753547
98,1567.94594
91,1568.408774
105,1568.6736
97,1568.70601
132,1568.884791
157,1568.909909
49,1568.94038
84,1569.596978
107,1569.681781
86,1569.856529
127,1570.119271
36,1570.209986
86,1570.556542
120,1570.856157
79,1570.856157
111,1570.89249
62,1571.021425
62,1571.574755
61,1571.847638
97,1571.89656
82,1572.108155
82,1572.143447
61,1572.398922
111,1572.492952
88,1572.551701
56,1572.763003
96,1572.949351
87,1573.266316
112,1573.280188
77,1574.069415
79,1574.267834
52,1574.504755
58,1574.745428
168,1574.786266
271,1574.886023
145,1575.181617
107,1575.1946
72,1575.37561
136,1575.810993
101,1576.039603
29,1576.162857
60,1576.487523
66,1577.675674
73,1577.80445
62,1579.726886
129,1579.858925
105,1579.919204
97,1580.201576
64,1580.342358
77,1580.342358
98,1580.759173
86,1580.899037
62,1580.950203
74,1581.415639
54,1582.765197
155,1582.950221
269,1583.24
107,1584.071424
72,1584.114718
106,1584.207156
97,1584.552034
119,1584.883912
99,1585.072212
37,1585.494518
127,1585.563102
67,1585.825775
76,1585.825775
110,1585.825775
58,1586.011922
26,1586.011922
64,1586.040421
82,1586.48996
102,1586.759675
127,1586.996786
97,1587.132188
96,1587.22487
42,1587.653417
84,1587.677965
53,1587.677965
88,1588.151835
67,1588.466842
102,1588.588934
67,1588.966645
135,1589.13456
118,1589.882191
37,1590.134403
56,1590.180134
67,1590.180134
71,1590.498597
35,1590.953298
37,1591.264704
87,1591.59297
72,1591.741133
89,1591.900906
91,1592.034222
45,1592.590841
105,1592.620165
121,1592.714736
157,1592.861769
85,1593.204673
116,1593.206255
128,1593.499565
66,1593.663465
107,1593.919592
89,1593.955639
63,1594.167158
102,1594.674144
88,1595.136469
82,1595.286897
55,1595.593182
86,1595.682122
97,1596.0672
35,1596.412077
107,1596.44714
83,1596.845719
157,1597.235448
73,1597.380217
73,1598.137437
82,1598.158948
96,1598.31984
54,1598.815578
97,1599.039
87,1599.240584
91,1599.487344
137,1600.426364
50,1600.430182
117,1600.627354
67,1601.113638
54,1601.118076
166,1601.230925
37,1601.731622
127,1602.037662
157,1602.147456
109,1602.921204
113,1603.491264
77,1603.739963
31,1603.781283
87,1604.03947
97,1604.233193
72,1605.197255
81,1606.048926
72,1606.099652
83,1606.36642
72,1606.608628
65,1606.84342
74,1607.329499
59,1607.329499
99,1607.351284
107,1607.382741
115,1607.899849
93,1608.050538
106,1608.150865
76,1608.227712
97,1608.664512
112,1609.049894
30,1609.240062
66,1609.338888
71,1610.202077
71,1610.44416
116,1610.6453
97,1610.744079
97,1610.862198
56,1610.877715
62,1611.081139
107,1611.222833
107,1611.230939
121,1611.511279
53,1611.619202
97,1612.105701
107,1612.246322
77,1612.407888
36,1612.546262
37,1612.788278
57,1612.788278
111,1613.350019
65,1613.607064
143,1614.051852
182,1614.729724
94,1614.890564
153,1615.167692
165,1615.247327
96,1615.737264
37,1616.741237
116,1616.961466
73,1617.234251
49,1617.428163
111,1617.507118
97,1618.047475
122,1618.052744
74,1618.113898
146,1618.18644
57,1618.482815
59,1618.792933
72,1618.792933
94,1619.009305
40,1619.338835
106,1619.411113
63,1619.498441
111,1619.579021
59,1619.611718
116,1620.257484
92,1620.458083
168,1621.148256
76,1621.337262
87,1621.468135
102,1621.557903
94,1621.727645
116,1621.872123
77,1622.164917
112,1622.288266
68,1622.98656
162,1623.095356
55,1623.159934
39,1623.432845
140,1623.681446
67,1623.771828
111,1623.781786
112,1624.420388
127,1624.560508
78,1624.751223
104,1624.928998
78,1624.94834
127,1625.527352
72,1626.31872
116,1626.320505
57,1626.398592
106,1627.328407
87,1627.413182
157,1627.51486
59,1627.526936
48,1627.526936
67,1628.003478
93,1628.268595
21,1628.345722
121,1628.692443
58,1628.891597
81,1628.955994
150,1629.102966
107,1629.162662
82,1630.210912
54,1630.256285
68,1630.332238
82,1630.388198
75,1630.940314
59,1632.206931
73,1632.302064
257,1632.345116
81,1632.472329
31,1632.712723
59,1632.712723
157,1632.887271
87,1633.330206
57,1633.620991
56,1633.943526
56,1634.276916
87,1634.828832
39,1634.896279
75,1635.256754
97,1635.330767
80,1635.575736
96,1635.89999
97,1635.913385
71,1636.024216
45,1636.241618
33,1636.241618
38,1636.281754
67,1636.526046
92,1636.55544
77,1637.109004
89,1637.160815
157,1637.267275
85,1637.466127
80,1637.554846
58,1637.554846
55,1638.444386
95,1639.196308
140,1639.852938
93,1639.852938
59,1640.354921
56,1640.68969
81,1640.696152
99,1640.719031
53,1640.837802
88,1641.4944
88,1641.822633
100,1641.992602
115,1642.67844
76,1642.788876
80,1643.084379
271,1643.233912
33,1643.464226
84,1643.658144
95,1643.69712
67,1643.94914
74,1644.193604
48,1644.193604
69,1644.44909
177,1644.788398
82,1645.334024
67,1645.792961
37,1645.813701
157,1646.467186
50,1646.632595
108,1646.794356
65,1646.970846
91,1647.243714
121,1647.243714
88,1647.369284
71,1648.296
74,1648.588972
65,1648.816042
77,1648.889386
127,1649.718584
106,1650.244682
96,1650.686736
85,1650.726605
87,1651.139855
127,1651.467889
120,1651.881477
140,1651.881477
62,1652.364258
91,1652.462294
41,1652.656562
59,1653.183043
59,1653.383455
97,1653.506358
66,1653.603592
76,1653.804702
77,1654.18802
102,1654.449609
80,1654.626421
72,1654.735207
86,1654.760724
101,1654.882445
72,1655.404121
72,1655.611252
107,1655.885642
52,1656.085152
45,1656.458267
132,1656.500822
84,1656.883849
83,1657.086883
70,1657.277134
79,1657.277134
82,1657.672973
69,1657.82448
111,1657.94175
82,1658.009846
92,1658.259034
87,1658.523276
77,1658.542205
117,1658.894208
79,1660.248795
135,1660.312704
69,1660.719297
87,1661.089877
118,1661.520665
67,1661.964595
86,1662.505495
130,1662.794043
136,1662.822516
54,1663.533581
112,1664.073558
109,1664.850134
41,1664.91936
87,1665.026109
59,1665.502457
158,1665.788583
95,1666.06777
60,1666.284021
125,1666.557013
98,1667.130154
92,1667.686132
81,1667.905151
160,1667.921701
30,1668.467576
82,1668.607379
57,1669.399739
36,1669.559245
90,1669.614363
87,1670.298783
114,1670.346689
88,1670.705642
39,1671.041365
76,1671.48384
82,1671.649388
112,1671.973056
83,1672.324493
71,1672.342437
65,1672.617582
101,1674.091382
85,1674.324288
102,1674.367692
87,1674.652521
56,1674.828522
89,1675.018024
57,1675.085325
37,1675.309152
107,1675.522771
142,1676.041837
85,1676.294114
63,1676.719978
78,1676.950745
102,1677.770716
105,1677.93755
97,1678.00085
88,1678.591284
85,1678.592206
100,1679.435624
37,1679.658018
205,1679.661409
93,1679.670758
61,1679.905303
169,1680.33359
117,1680.641113
118,1680.822404
117,1680.841843
79,1681.022678
103,1681.295561
105,1681.301078
59,1681.568581
57,1681.5708
109,1681.618072
45,1682.203527
187,1682.742989
72,1683.516624
70,1683.752027
81,1683.800629
59,1684.297902
114,1684.314767
132,1684.346282
112,1684.667793
107,1684.891798
107,1685.144584
111,1685.437451
62,1685.48645
80,1685.751014
83,1686.430886
59,1686.481458
40,1686.481458
124,1687.127911
76,1687.2804
84,1687.988591
57,1688.769406
97,1688.791066
67,1689.171158
79,1689.483799
87,1690.029565
146,1690.192969
261,1690.199347
97,1690.346051
70,1690.492348
102,1690.492348
105,1690.682736
113,1690.739232
62,1690.785437
130,1691.044992
50,1691.121342
71,1691.329642
57,1691.356443
125,1691.66244
54,1691.940237
117,1692.21121
119,1692.530638
83,1692.543532
116,1692.940997
88,1693.693922
57,1694.008772
157,1694.18006
85,1694.301773
67,1694.478198
75,1694.56689
51,1694.942441
110,1695.180805
82,1695.631354
48,1696.320247
166,1696.646075
77,1696.648612
86,1696.859842
102,1697.73074
77,1697.818108
79,1697.96184
82,1698.217774
116,1698.60142
38,1699.56639
75,1699.896584
58,1699.931568
97,1700.19166
65,1700.259932
35,1700.401221
101,1700.47956
212,1700.623121
109,1700.987753
86,1701.004062
77,1701.189983
94,1701.573161
132,1702.799684
57,1702.831043
148,1702.872437
63,1703.871253
99,1703.873883
118,1704.09817
145,1704.153409
97,1704.435027
91,1704.751814
40,1705.314125
76,1705.356259
57,1705.568255
52,1706.169312
117,1707.195052
30,1707.497653
67,1708.180906
81,1708.316438
206,1708.433465
89,1709.135224
77,1709.4871
109,1710.263416
112,1710.825293
103,1711.005112
76,1711.228852
56,1712.385842
47,1712.410557
41,1712.970605
111,1713.460296
46,1713.502226
40,1713.641779
72,1713.888933
107,1714.42714
45,1715.033415
81,1715.689881
77,1715.772316
102,1715.918684
109,1716.018246
116,1716.42571
56,1716.504539
87,1716.634483
86,1716.772783
171,1717.356603
66,1718.191085
76,1718.217354
124,1718.84856
77,1718.894961
127,1719.395558
89,1720.052755
41,1720.286197
87,1720.719502
127,1721.007987
43,1721.572123
33,1721.963318
99,1722.725751
117,1722.737755
99,1722.757467
118,1723.311812
66,1723.960689
76,1724.176923
79,1724.225718
82,1724.374043
50,1724.692667
91,1724.726591
118,1725.048572
104,1725.210582
85,1725.238542
83,1725.655996
65,1726.057437
89,1726.137278
92,1726.154027
80,1726.195577
77,1726.195577
77,1726.195577
105,1726.242086
40,1726.33032
29,1726.33032
77,1726.52381
70,1726.876195
89,1726.904275
47,1727.837038
90,1728.541928
67,1728.880494
34,1729.059641
124,1729.087554
107,1729.758422
136,1730.015082
62,1730.051511
61,1730.38778
73,1730.637572
106,1730.997243
64,1731.516106
70,1731.516107
45,1732.061982
66,1732.36128
49,1732.411812
168,1732.413596
77,1733.254173
219,1733.617043
62,1733.746418
119,1733.787665
121,1733.788704
113,1734.403049
116,1734.886633
59,1735.883081
72,1736.20512
55,1738.014238
119,1738.905635
86,1739.135365
59,1739.158414
88,1739.423563
86,1739.721455
151,1739.721455
117,1740.420557
97,1740.68919
49,1740.795986
71,1740.818504
53,1741.068978
97,1741.27346
107,1741.426203
153,1741.426203
130,1741.772668
67,1742.001399
199,1743.135822
82,1743.313432
109,1743.450552
98,1743.592852
71,1743.819363
64,1744.071319
127,1744.103962
117,1744.116941
49,1744.409942
159,1744.617085
127,1745.062912
90,1745.900012
96,1746.274787
97,1747.014409
96,1747.242262
118,1748.0736
86,1748.0736
194,1748.0736
77,1748.240295
92,1748.512338
67,1749.1764
59,1749.256969
97,1749.504764
36,1749.504764
187,1749.507854
90,1750.094167
35,1750.348747
83,1751.113804
103,1751.185418
157,1751.493744
45,1751.713517
149,1752.253814
98,1752.253814
83,1752.459454
132,1752.644195
202,1752.647471
107,1752.853746
77,1753.00944
50,1753.078287
136,1753.116085
107,1753.213422
167,1753.393786
67,1753.465334
107,1754.24741
147,1754.371734
88,1754.372975
100,1754.73193
39,1754.757546
148,1754.913888
97,1755.207087
97,1755.293866
68,1755.946483
71,1756.321296
82,1756.398159
106,1757.010249
41,1757.172187
80,1757.208106
95,1757.790767
50,1757.991191
41,1758.005738
47,1758.255077
58,1759.08275
147,1759.097016
66,1760.116716
32,1760.993313
107,1760.994144
72,1761.219818
48,1761.323557
88,1761.70956
73,1761.825117
36,1762.097766
87,1762.514246
66,1762.609306
96,1762.636654
42,1762.636654
157,1762.689264
72,1762.894186
191,1762.916395
47,1763.04482
123,1763.173525
87,1763.274316
100,1763.913767
71,1764.280323
69,1764.934713
81,1765.174358
142,1766.08719
72,1766.247942
65,1766.387222
127,1766.754709
56,1767.56117
82,1768.413424
71,1769.463848
86,1769.736715
129,1770.273301
73,1770.51586
91,1770.598974
67,1771.073687
74,1771.075708
101,1771.141133
96,1771.506409
88,1771.634554
116,1771.968756
136,1771.996151
60,1772.456829
101,1772.464789
57,1772.72963
88,1773.266175
57,1773.369022
90,1773.465818
53,1773.798816
58,1774.12718
87,1775.054698
89,1775.112044
118,1775.240603
100,1776.284168
67,1776.425273
83,1777.410103
187,1777.427355
207,1778.302117
80,1779.098856
106,1779.994944
66,1780.364826
51,1780.372047
78,1781.033935
108,1782.483356
86,1782.503982
45,1782.828403
87,1783.074428
58,1783.101395
105,1783.472344
38,1783.976114
69,1784.268646
79,1784.738939
96,1785.201642
62,1785.212696
107,1785.487642
97,1786.037802
207,1786.174581
107,1786.825384
164,1786.899379
126,1786.936296
101,1787.25907
67,1787.292
186,1787.469384
87,1788.491877
107,1788.657591
65,1789.378851
87,1789.875284
68,1789.885494
72,1790.041263
110,1790.197609
95,1790.197609
111,1791.555814
94,1792.079591
68,1792.173926
217,1792.308918
75,1792.380014
37,1792.511819
89,1792.652882
132,1792.735055
115,1793.304264
64,1793.639049
104,1793.779179
147,1794.060724
64,1794.291728
59,1794.291728
157,1794.43559
95,1794.562571
96,1795.19566
97,1795.235478
59,1795.656498
82,1795.796525
82,1796.23384
95,1796.276323
91,1796.656214
101,1796.733144
151,1796.745128
97,1797.475642
107,1797.878952
77,1797.98332
65,1798.109274
117,1798.58016
76,1798.586154
156,1798.615804
78,1798.615804
70,1798.927658
66,1799.006477
95,1800.018936
96,1800.056045
88,1800.593798
128,1800.671837
52,1800.719291
177,1800.895786
67,1801.088724
114,1801.843988
110,1801.847224
52,1802.479938
87,1802.77344
87,1802.79427
79,1803.017383
181,1803.029477
157,1804.929594
87,1805.687478
95,1806.173071
97,1806.509046
91,1806.526399
70,1806.574029
67,1807.35984
157,1807.43338
77,1807.518236
207,1807.624969
151,1807.704508
107,1808.019084
42,1808.2116
101,1808.270297
99,1808.290569
67,1809.020479
59,1809.030386
87,1809.28643
102,1809.373326
45,1809.849171
75,1810.568389
42,1810.690258
182,1810.938529
108,1812.099994
54,1812.578711
40,1812.578711
103,1812.578711
107,1812.676358
42,1812.851485
80,1813.124477
89,1813.386709
71,1813.632673
76,1814.225065
60,1814.489247
82,1815.030268
87,1815.040282
97,1815.444092
170,1815.569266
112,1816.53569
83,1818.037381
47,1818.3439
46,1818.842883
78,1819.388618
111,1819.48416
91,1819.614068
106,1820.106322
45,1820.220909
56,1820.304815
72,1820.304815
257,1820.501057
85,1820.766702
96,1820.838943
109,1821.286302
57,1821.30134
48,1821.452539
133,1821.476966
166,1821.745928
61,1821.992724
89,1822.356028
112,1822.389586
64,1822.715382
85,1822.93513
99,1823.33105
45,1823.372012
122,1823.528179
61,1823.821268
39,1824.042035
150,1824.0768
67,1825.505094
72,1825.974259
117,1826.444281
66,1826.751514
110,1827.340728
100,1827.572893
